time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
1.115560157811852804e+02 9.509053635813140204e+01 1.098761369612099372e+02 1.026602055694603166e+02 1.045644527477759027e+02 9.553734337926937314e+01
8.545980399667995187e+01 1.068434828998845347e+02 9.060018547015674528e+01 9.654669007289125204e+01 7.944237576234684184e+01 1.087203587032437326e+02
8.981284535831224503e+01 9.137049636845713962e+01 9.175294488284812644e+01 1.115398487790734805e+02 7.959999995375744675e+01 1.101095977496112965e+02
8.956938602830288687e+01 1.067585077696851812e+02 8.663590771519419320e+01 9.713697182574135525e+01 9.189873189086324601e+01 1.066457593166872755e+02
9.203863507953897738e+01 1.051337737739381168e+02 1.294204140725964578e+02 1.014588546197735468e+02 1.007489449612139936e+02 9.504365206329728721e+01
9.966143347795623697e+01 9.899119552884067730e+01 1.175532593557048244e+02 1.037576649306321599e+02 1.036942992988909822e+02 1.053477045105865386e+02
9.599069377262989633e+01 8.097514249308599688e+01 1.333579014680547061e+02 8.485659150939153506e+01 1.023258012780519692e+02 9.530428099779744855e+01
9.600122624301837959e+01 8.470048193685741467e+01 1.140659710090629346e+02 8.116268395392521029e+01 9.798696351464599275e+01 9.399536700161459635e+01
9.807799257459825526e+01 1.081060237851332033e+02 8.681970992897129236e+01 9.016637236781166109e+01 8.977653656876042021e+01 9.038002334689373640e+01
9.577124716566518714e+01 1.072621239544461957e+02 9.648474309155511719e+01 1.111463892729677525e+02 1.151852838404892481e+02 8.665786054203887545e+01
1.157255218613552046e+02 1.055554609147117446e+02 8.964103273256429816e+01 9.834129009548630052e+01 1.158619902104098571e+02 9.136490182786940295e+01
1.157426695567155548e+02 1.211169769352814285e+02 1.040352972010816757e+02 1.047618271430163475e+02 1.108636691219864332e+02 1.002803798301354163e+02
1.116356220646134574e+02 1.156750784850596716e+02 9.738037727642532104e+01 1.019488242934600919e+02 8.389824786892067721e+01 9.109746265372599794e+01
9.267792806397483218e+01 9.230572857988337887e+01 8.979026854731712604e+01 8.437402783610473023e+01 8.006824834365285426e+01 1.141859664264837448e+02
9.324528835413306638e+01 8.769685557374072005e+01 9.014393481990262558e+01 1.327474148482747296e+02 1.260371883708618981e+02 1.199113524491531280e+02
9.906076294830171491e+01 9.142959381480629588e+01 1.059693860258732627e+02 1.084799403381284719e+02 1.242925470815454503e+02 1.215340416736027009e+02
9.888798889688293059e+01 1.045714533935368991e+02 1.026218141197174560e+02 9.299692901747488349e+01 1.253966717719409303e+02 1.170411818746251100e+02
1.104116921650418135e+02 9.619738086517830311e+01 1.054126104310600027e+02 8.973040169067377292e+01 1.118963359238305912e+02 1.055274803716110767e+02
1.074967651332099621e+02 1.053822238253050614e+02 1.050124963956429411e+02 9.830142212447307770e+01 1.172484433830821757e+02 1.107662951063353773e+02
1.108216147961902607e+02 9.579133137556868860e+01 9.363358592778315881e+01 1.067398668619588022e+02 1.051462112324509093e+02 8.474781080114965448e+01
1.124266083000467660e+02 7.931070090207350631e+01 9.265938266251838229e+01 9.136559206312367110e+01 1.064379739477729743e+02 1.005614728428074045e+02
1.163219181377182423e+02 1.218857051012266481e+02 1.131999283859054515e+02 1.071130974860996901e+02 8.373646894949321506e+01 1.066181007617500427e+02
1.065579200880991948e+02 1.117316058913044685e+02 1.094748272111626335e+02 1.039996689585368017e+02 9.666564498446817311e+01 1.039314162424981589e+02
1.000308384244843580e+02 9.927383977984980845e+01 9.987588603934506182e+01 1.010576510538782173e+02 9.531272814062972998e+01 1.037305081030467448e+02
1.062713573666395490e+02 9.683041941415308429e+01 9.597714594241222130e+01 9.531044965889873311e+01 8.913903978016315932e+01 9.549751675737154244e+01
1.062951624373375807e+02 9.854334912321992590e+01 9.521698512364893929e+01 1.132430567720989387e+02 9.629848862614164773e+01 8.516703636734996508e+01
1.130059418256123251e+02 9.921028114240590412e+01 7.316990860758937743e+01 8.913381191151108851e+01 1.029706106759066842e+02 8.441320628491251910e+01
1.160821991318193085e+02 9.030911791874360972e+01 9.096220376614762415e+01 9.384868006445310584e+01 1.009543119806582183e+02 9.692427226802760742e+01
9.102508478049422536e+01 1.122460582768580650e+02 9.240332515832507454e+01 1.118202984180385329e+02 1.020726702771836472e+02 9.465214326384447929e+01
8.727094776785440899e+01 8.750784510006434402e+01 1.025172660426256641e+02 1.074357696501353843e+02 1.015466409961674685e+02 1.144411172996912853e+02
9.757223556731321423e+01 9.772806197076604917e+01 1.066634772612197963e+02 1.030464370111838548e+02 1.039871493837210750e+02 1.120951379022658472e+02
1.165834966829090433e+02 9.757555270453147500e+01 1.003741859319772090e+02 9.275860400312410547e+01 9.288149930043812219e+01 1.053189321447303826e+02
1.081250379155156907e+02 1.083794634980155251e+02 9.722073717919846558e+01 9.559495769575993052e+01 9.113005763583377927e+01 1.004292334720086473e+02
1.074075127359581501e+02 1.080144439860760031e+02 1.081309412602914790e+02 9.636907935694048888e+01 9.660333086609189479e+01 1.061356044155996159e+02
1.025177757063655406e+02 1.169155155337260936e+02 9.902407613680836107e+01 9.422452568844020959e+01 9.220420581832169660e+01 9.004392529047956373e+01
1.139826957042089646e+02 1.086540722011804121e+02 9.807936249328292888e+01 9.915266447478906287e+01 9.846934807045086302e+01 1.109998620109043941e+02
1.033246298021902305e+02 1.099721937126420670e+02 1.028820072604406590e+02 1.066619221311918579e+02 9.219303957173258368e+01 1.070309400408592069e+02
9.367329975821475330e+01 1.132138498840755574e+02 1.069961302171649038e+02 1.187194974901911451e+02 1.054537183457390626e+02 1.079509586495256031e+02
8.685375987726834524e+01 1.051027156736277561e+02 1.108575358144552609e+02 1.095728066547527249e+02 1.011684290533168991e+02 9.914987170627571800e+01
7.939246401604715686e+01 8.909965149336714774e+01 1.161913389287051643e+02 9.441588197812842509e+01 8.756972687767461139e+01 1.004775600726955531e+02
8.020763445351269638e+01 1.003132148307421687e+02 1.032596499501344596e+02 1.044683117440906557e+02 9.022959406682920758e+01 1.001817566244574209e+02
9.096400029317655367e+01 1.074536006388328957e+02 1.002282551162006428e+02 9.723421937136726001e+01 1.119209377412276467e+02 1.083323196261898431e+02
8.520957268903170245e+01 9.711640621194362666e+01 1.027435715471715696e+02 9.471560554555343003e+01 1.036006133300684979e+02 8.943005693657366351e+01
9.540901317728756226e+01 9.431336253432820627e+01 9.926890989651347752e+01 1.028156958949543309e+02 9.818683280260883350e+01 1.053760323737244420e+02
9.975481469317077199e+01 8.821090463002323645e+01 9.122192958147110176e+01 1.116133921194116709e+02 8.927522539240476362e+01 9.308295450504152768e+01
1.138596380988522156e+02 1.092689909218509996e+02 8.956775008174589914e+01 1.082828234091475110e+02 1.025125226753832095e+02 1.025422327607994504e+02
1.163334240258824934e+02 1.013187406130399921e+02 9.122497863257078166e+01 1.032871264242503884e+02 1.031554157775435954e+02 1.030593108249731102e+02
9.357595635885276408e+01 9.364769927364810087e+01 9.520726176969900223e+01 1.013475376933577792e+02 1.124052243379626503e+02 1.088229520703033586e+02
1.006926352043670505e+02 1.125364772969021629e+02 9.655688341022096211e+01 1.171730494716413773e+02 1.104928825096487373e+02 1.000264924247471185e+02
1.138195230476782740e+02 1.141820141917331313e+02 9.620608900974548305e+01 1.148474185939550125e+02 1.074812849819934826e+02 9.305877341971182659e+01
1.088739766248001217e+02 9.272695657569997252e+01 1.062375048856218882e+02 9.735625067108509256e+01 9.154757053774409314e+01 8.694097576822090900e+01
1.078342512342168789e+02 9.334560840845949770e+01 9.887955099076626198e+01 9.078350930835493671e+01 9.153184435882006653e+01 7.891227077916043697e+01
9.699771357360324942e+01 1.034295434867196803e+02 9.417646713345799014e+01 1.039662532947409090e+02 8.912317445318794285e+01 7.777526738931422301e+01
9.113452706990248942e+01 1.056551531771912380e+02 9.763705271966927057e+01 1.143406062946136643e+02 1.103009505993406094e+02 1.103288415807065661e+02
8.768339586725213053e+01 1.035142365951437569e+02 9.341085404743040499e+01 1.000564564332440796e+02 1.162480725584341030e+02 9.332483862207661218e+01
1.092175860065891015e+02 1.041811760463166365e+02 1.025126864769515862e+02 9.508064327667680971e+01 1.181019111568638777e+02 9.926471709957733935e+01
8.235233830967608526e+01 1.069557164772801059e+02 9.465676225459779403e+01 9.741763770201450257e+01 1.170245677405671358e+02 8.860660217322822518e+01
8.148255675783195784e+01 9.823371927740898002e+01 8.033048218301192378e+01 9.316797142930121822e+01 1.070853741030102100e+02 9.376806210944039321e+01
1.153224202623342478e+02 1.077070733748743265e+02 1.145420957872075434e+02 1.045641000199659061e+02 9.654226194613721646e+01 9.225254011298181922e+01
9.765898069244420299e+01 1.105063597465860710e+02 9.509154387813151743e+01 9.511664902262852195e+01 1.069281880223306018e+02 8.382642734848991495e+01
8.792413669095176942e+01 1.108503174602868597e+02 9.429436578512400047e+01 9.672175999302012883e+01 1.104918718061224467e+02 1.026128520801295849e+02
9.338483236499266127e+01 9.708830725180462196e+01 9.599415991477582111e+01 9.655847321280799633e+01 1.198816163839587716e+02 1.172974005436820732e+02
9.727074044193994951e+01 8.419523810365335237e+01 8.660090757418367957e+01 1.030428392226593814e+02 8.659336551917473912e+01 1.148493861675603540e+02
9.629560729341118019e+01 1.088359354647351154e+02 8.768913079943405364e+01 1.044464600684530353e+02 9.973281389695159760e+01 1.028832371551635276e+02
1.042753909409158837e+02 9.839892231797398381e+01 9.209526940120781546e+01 9.506207255134148681e+01 1.079891087278620176e+02 1.037135088727916354e+02
9.651447908014820598e+01 9.774015037005649731e+01 8.781059276774169575e+01 1.026323899140172955e+02 1.073319850030221829e+02 8.918601139160490732e+01
1.055437015221914123e+02 1.063843665633271485e+02 1.075522950450365158e+02 1.060754132493141952e+02 9.248910184670592116e+01 1.074463183121807077e+02
8.895728598903818352e+01 9.244657794777823767e+01 1.014313252873994884e+02 9.145494284258907669e+01 8.891064857377726582e+01 8.210571336807853982e+01
9.128347973903653667e+01 9.162205215188566854e+01 1.006266165411810647e+02 9.456743302228196058e+01 8.584556493142815725e+01 1.193350621757619763e+02
9.122346888678137589e+01 9.468730390427985810e+01 1.000290679768397126e+02 9.455447977478146981e+01 1.103851466511638932e+02 1.132111648659531369e+02
8.877511962584510741e+01 9.528220258112551733e+01 1.036794198885399680e+02 9.347552569892937413e+01 9.168987895240611863e+01 9.664293750881611800e+01
1.057664387200605347e+02 1.054006285086035177e+02 9.091415646467321210e+01 9.994874123137512356e+01 1.059881403756496638e+02 1.078888308850214628e+02
1.025034937685629188e+02 9.779469211516789073e+01 9.677327381443211607e+01 1.110962546158936846e+02 9.855569324170431855e+01 1.005933183350112472e+02
1.057497461632465559e+02 9.343859536271359900e+01 9.712239230992983607e+01 1.109913520088349088e+02 9.419318980008506514e+01 9.485895776364179710e+01
9.702685339123189578e+01 9.611574281754671745e+01 9.491809114919996659e+01 1.096754023261972719e+02 1.094634351015954508e+02 9.940646820888021296e+01
1.072466169968677292e+02 1.361766817143531512e+02 1.152944049395815966e+02 1.071926524068754958e+02 9.341612600516965870e+01 9.873375129434998598e+01
1.073920933366925254e+02 9.029424210179634258e+01 1.150505065566013059e+02 9.392519803632877995e+01 9.855805492681875535e+01 9.077350197089273820e+01
8.165583335206704874e+01 1.058262159044940063e+02 8.455714870892785484e+01 1.026132122802510338e+02 9.963948881182102468e+01 1.084841707105459250e+02
8.171274505600280236e+01 9.423976622652969581e+01 8.862664533503962616e+01 9.311973271429359045e+01 9.242216028540370587e+01 1.003776180238326390e+02
1.229486383035824559e+02 1.081983372953423981e+02 1.106301349161425236e+02 1.179479463956350287e+02 1.108369456566569795e+02 9.447695256041643574e+01
1.201591411035301178e+02 1.109075698396408711e+02 9.542159882140985872e+01 9.721716706559813304e+01 1.110925462615921333e+02 1.068893698025569137e+02
8.175195749165433767e+01 1.184909196863323331e+02 1.164992165320819595e+02 1.056468396753930961e+02 8.580689424319990621e+01 1.057186644715069974e+02
1.091846855462385548e+02 9.720241453493726169e+01 1.056954906741802915e+02 9.951161219877951680e+01 1.153633763128957526e+02 1.032303963868255750e+02
1.072932494310292242e+02 9.216289917497579154e+01 9.541934873860842004e+01 8.996972658321966776e+01 1.072378926713697354e+02 9.056780398563694234e+01
1.008065236324485170e+02 1.118082061609197240e+02 9.372742821993857376e+01 1.048229236911818134e+02 8.627021423355412821e+01 9.635562315574971137e+01
9.219981036085879111e+01 1.133206176637335858e+02 8.935345400469236665e+01 1.042088678310994538e+02 9.592177912949404117e+01 9.373338730429132681e+01
8.085723830677693513e+01 1.160166689231110553e+02 8.995269907716034652e+01 8.743241851436002321e+01 8.434964136134631474e+01 1.072941109945960392e+02
7.957405744110394608e+01 9.745658862383760379e+01 1.114030788177322790e+02 9.717169715864869772e+01 9.162024462487846677e+01 1.024760532767586909e+02
1.229241180342137909e+02 8.896184826950519664e+01 9.181188053141904959e+01 9.100293654126038234e+01 9.429302611487810282e+01 8.218879614766254349e+01
1.223049297621621037e+02 8.414941828914155053e+01 8.563306157875733504e+01 9.185571960715043360e+01 9.339100264612554270e+01 7.605622589877741291e+01
1.196444667403593343e+02 9.586567737795186872e+01 1.060559191141541930e+02 8.147845533595817358e+01 9.337397187085697681e+01 7.776700114930258678e+01
9.802194291636955370e+01 8.571527329277404306e+01 1.065286747710403006e+02 9.180006744124628426e+01 9.808320330679640620e+01 7.892607738354706726e+01
8.962858203924551503e+01 7.958072294809088021e+01 1.069641134538568110e+02 9.047430571094950835e+01 1.007321505191735582e+02 8.000658421549961474e+01
1.072520902270325962e+02 8.106798801065849602e+01 1.085910502923766217e+02 8.103435539405889187e+01 1.184296405326253847e+02 1.054798163999996632e+02
8.538094333916667722e+01 9.744742208481351042e+01 1.037661779883650865e+02 1.003946489609424191e+02 9.906876073753245748e+01 9.860729859225074279e+01
8.598363319217143896e+01 9.384571265918204119e+01 1.081886648483801991e+02 1.021514670212620217e+02 8.272451991285896611e+01 1.114939543424825388e+02
1.065326979329050090e+02 9.578462111064838780e+01 8.959532158773490096e+01 1.040122149715519697e+02 1.067402322206993119e+02 9.423837476311497596e+01
9.113959213303070328e+01 1.086319725526216757e+02 1.166538854819306010e+02 1.011647122440073616e+02 1.070950246039876106e+02 9.025831685067011279e+01
1.063355515809928846e+02 1.109348981316365439e+02 1.055203479747638795e+02 9.035325602498521391e+01 1.063267682970643193e+02 8.548205875517757590e+01
1.179787277968442538e+02 1.134264111136807998e+02 1.218577431960771094e+02 9.667809731569778364e+01 1.029090580257139891e+02 9.185888455293896016e+01
1.150030030685267519e+02 8.285856498606661091e+01 1.133108284445077629e+02 1.124663532399454198e+02 9.598221445122000262e+01 9.979416640703740882e+01
8.783488090865471065e+01 9.424461811141637213e+01 8.698843783075756164e+01 8.824685556608778825e+01 9.580853458475247919e+01 9.696907338105042129e+01
9.264065472610825225e+01 1.116904065849330721e+02 1.029724410584280605e+02 9.149079906236954685e+01 9.855626769137131760e+01 8.664369982532004144e+01
1.012181880906975238e+02 1.112585993706274792e+02 1.055446068038186098e+02 1.056771606205153660e+02 9.638944849157863359e+01 1.063119426769961535e+02
1.010037158312022854e+02 1.063755906644464062e+02 1.137446894793302761e+02 1.040079972580413283e+02 1.041963090477629237e+02 1.103153818063915566e+02
8.732197802256307284e+01 1.096761820400102465e+02 8.916958513415667653e+01 9.338788420536285173e+01 1.157000277666271586e+02 1.081196643995665596e+02
9.206585940808764690e+01 9.493870864140822619e+01 8.174928916332058293e+01 9.409556072514922676e+01 1.173038734479284244e+02 9.566615864851286233e+01
9.611145412774384056e+01 9.687245198000037760e+01 1.154110337644006847e+02 1.024017398931968614e+02 1.124162801073588014e+02 9.994796585339832973e+01
1.082628572569847449e+02 9.536122210628180085e+01 9.327525591879411593e+01 1.017407245102983211e+02 1.080758287092970846e+02 8.969407564503742947e+01
9.976894631073886899e+01 1.101829256532187458e+02 1.014973448635344084e+02 8.910495019447168374e+01 9.981055835342077387e+01 9.534853673957202602e+01
9.838337975127252832e+01 9.150206109321729286e+01 9.737750796348362314e+01 9.316826169385758760e+01 8.848004329738608931e+01 1.031526956712505267e+02
9.798863632021534897e+01 9.984913914488447517e+01 9.915985847101626405e+01 1.026616536362270864e+02 1.186142752604594079e+02 9.827775696780003045e+01
1.004429016559734436e+02 1.052490859901269573e+02 1.010696409831450211e+02 1.078901194004796054e+02 9.367539401725971970e+01 9.933134164510337882e+01
1.047930206006761580e+02 9.501645605017512253e+01 9.040555358573205069e+01 1.031073345375393870e+02 1.009634099151465421e+02 9.413016339871502680e+01
1.165096713356652174e+02 1.030352154442835086e+02 1.092217577133848181e+02 1.060900154962775446e+02 9.035459990594733881e+01 9.570831435009226595e+01
9.368597660706535635e+01 1.032651047112610314e+02 9.580558040576495671e+01 9.300279371808139217e+01 8.926149227467459468e+01 9.138829708890676784e+01
1.062807011038292586e+02 1.050685054601368194e+02 9.610050183267452439e+01 9.662707900356438984e+01 9.142778492336178431e+01 8.864387455290690809e+01
1.023737470775081420e+02 9.409907112899134063e+01 9.817370362186174759e+01 9.273185580721786891e+01 8.976764243941730115e+01 9.099017455921257636e+01
1.092897676721492530e+02 1.131636828298973683e+02 1.013705452641601710e+02 8.998742200995027929e+01 8.818591618637346130e+01 9.844901519349096475e+01
1.079625140764113809e+02 1.124312134782202719e+02 9.431524452484768517e+01 9.205681045341640356e+01 9.153814435315395315e+01 1.051786638219735153e+02
1.086598079407113175e+02 8.223867321074837378e+01 1.014488500787945071e+02 9.238139599394243362e+01 9.669040286981649501e+01 8.904654878079699643e+01
1.066115842889327183e+02 9.892389508262796483e+01 1.080395711121056763e+02 9.281103121000325018e+01 1.006194434759062233e+02 1.250229331273829132e+02
1.018890443710981515e+02 1.013299158473969896e+02 9.547071043038741323e+01 9.492338800523131681e+01 9.945884337579062162e+01 1.185854523679624464e+02
1.029731791977722253e+02 1.001121893622901382e+02 9.156916487925137460e+01 1.120733922886295773e+02 1.013986725695467186e+02 8.861512629759617710e+01
1.102113840437072980e+02 1.081298270264200028e+02 1.021338139134726362e+02 1.150224301850118565e+02 8.222619202413764583e+01 1.134020943416761895e+02
1.210354747544660086e+02 9.435873050693311370e+01 1.047001640756564598e+02 1.080711384375946977e+02 9.967968381279544587e+01 1.114565400294589779e+02
9.597139619764348595e+01 1.016610852206005404e+02 9.481467170881340678e+01 1.051556156044783137e+02 1.094092786330381841e+02 1.102391955406984749e+02
1.000619716443185752e+02 1.033486939334690504e+02 9.569324442280259291e+01 1.021268894589367875e+02 1.009537546455619577e+02 9.196961249577582009e+01
9.259054527205306329e+01 9.673287724698663226e+01 9.614719883123612476e+01 8.738789334935626130e+01 1.012096474825751784e+02 1.066592072914802571e+02
9.910354423883376285e+01 8.910480962853324627e+01 1.028233474912490522e+02 1.126441922891115439e+02 9.039940280731056532e+01 9.772212303792633747e+01
1.057234778117669123e+02 1.045556138828116417e+02 9.434205700633025060e+01 1.123132082982126860e+02 9.170977034507248504e+01 9.666392333316662189e+01
1.015833162094288298e+02 1.050196291223791292e+02 9.772226552109030706e+01 1.063654382654951291e+02 1.016857066204375002e+02 9.989392870792956103e+01
1.018062341530139179e+02 1.054556735463267358e+02 9.463011741113064090e+01 1.112620782500241887e+02 9.826615212422780132e+01 1.000698432448987631e+02
8.356932023200428716e+01 1.008940522783455975e+02 9.047325303027814414e+01 9.240010366056965552e+01 1.037988134241128648e+02 8.490080577407977103e+01
8.370413638395859834e+01 1.046478833261078734e+02 8.677178346280550159e+01 1.011884469319848563e+02 1.056285243805840821e+02 1.026997008556237319e+02
1.039076802340535437e+02 1.000828791663883806e+02 1.030395796699293953e+02 9.755464910728139216e+01 8.980555402232164397e+01 1.023908686449753986e+02
9.407274966493916679e+01 9.729735235207718347e+01 1.051037489569682748e+02 9.434535631962864954e+01 1.052662124372217676e+02 1.043547761499932420e+02
1.023617991561779377e+02 1.032207813296912775e+02 1.088133742279123624e+02 9.849971658101051730e+01 9.846708403491456352e+01 9.995708067122856733e+01
9.508996541529039348e+01 9.528476852043351641e+01 1.161077111278295888e+02 8.879151639460917522e+01 9.592280975017359879e+01 1.010606757609714066e+02
1.014486669126812330e+02 1.254698778776326265e+02 8.984132208890720506e+01 1.032949792202807089e+02 1.074527675800597848e+02 1.159622270621213289e+02
1.073013947372277244e+02 1.070131093298407166e+02 1.031264156408062860e+02 1.057686899604226909e+02 1.183194361504398273e+02 9.104862216842869316e+01
1.004388533963538208e+02 9.026133687772372127e+01 1.100335332910827333e+02 1.137438546945394364e+02 1.133497213532419607e+02 9.505035277034212982e+01
8.763705499644102304e+01 9.591095501944120372e+01 1.075561180135293284e+02 1.094278924898898993e+02 1.119120840247422421e+02 9.594274896029628508e+01
8.792987227018279839e+01 9.677943710762856711e+01 9.470140753288556823e+01 1.135274607870136947e+02 1.236076027613187023e+02 1.161357234726334582e+02
9.461148997244055181e+01 1.047013091846374664e+02 1.074960973751245490e+02 1.010645706878217993e+02 9.029807586240197281e+01 1.019772698765451935e+02
9.595393462091912795e+01 1.019093253439925917e+02 9.777199954964198980e+01 9.272520491540025489e+01 9.283799488575462533e+01 8.434958380488242824e+01
1.053643109641946438e+02 8.277702707033644458e+01 1.036675201815422014e+02 1.062261090111468320e+02 8.842742754305483288e+01 1.173295824227754167e+02
1.012067972707241381e+02 1.172736885410150478e+02 1.124612418146079165e+02 9.381673503571209949e+01 1.074042125916019756e+02 1.204327736513962179e+02
1.162446302895571648e+02 1.033806311378293969e+02 9.968391167720008639e+01 9.308940223024109173e+01 9.850592143699631720e+01 1.185902902134839536e+02
1.014851925280501632e+02 9.483586452010661105e+01 1.021417226278590249e+02 9.036292234445507177e+01 9.740807333286241487e+01 1.096918472365475878e+02
9.849651595351465971e+01 9.679883125084195683e+01 1.070300392235059803e+02 1.161461865159812703e+02 1.010971733530097083e+02 9.417213402644904363e+01
9.789452061199807531e+01 9.859084738159150163e+01 1.197338576749898351e+02 1.204471751129039774e+02 1.048754603232655569e+02 1.039615666322009417e+02
1.032748478187412786e+02 1.033912635335334187e+02 1.256879630863983834e+02 9.184078503895017320e+01 1.016095247294750266e+02 9.351341983265834301e+01
9.441541354132853314e+01 8.609260570101227472e+01 1.070563056866441514e+02 1.056985036227825105e+02 8.855327520527737306e+01 9.408575911896656407e+01
1.015946664352952098e+02 8.565311087541081747e+01 1.034898970380239405e+02 9.726957002686724252e+01 1.156937862347147927e+02 1.039395187103949922e+02
1.038322517209442424e+02 9.310452242762509911e+01 9.900301724596678810e+01 9.854229009930419636e+01 7.658728463720719049e+01 9.523614585766307528e+01
9.118490932404809257e+01 8.974617364208425840e+01 9.883568486086096527e+01 1.073099801655560270e+02 9.848984396427991328e+01 1.069700324055146012e+02
1.041474562017695575e+02 9.852339672251704883e+01 1.005848278865577896e+02 1.069172399490985157e+02 1.150418775014772308e+02 9.972634114228159774e+01
1.133675275728107010e+02 8.666386043725277943e+01 1.070290331685628047e+02 9.951398158532956018e+01 1.204199820595548402e+02 9.758610557420311693e+01
1.169911817104056837e+02 9.485042339625434238e+01 9.453833507215442467e+01 1.005911560705810501e+02 1.092980678919092981e+02 9.150259065622746846e+01
1.084865397088235000e+02 9.281086048446525183e+01 1.058460795860618191e+02 9.561527152039815292e+01 1.009692812800075927e+02 9.519465907949022210e+01
8.526743752626113348e+01 1.059450637141276275e+02 9.523348565186444148e+01 9.904019424991837184e+01 1.040877037062044224e+02 9.842129730970225410e+01
1.042501063878191871e+02 1.006479986652837084e+02 8.869610563923787083e+01 1.186258699042489297e+02 9.858888296806445339e+01 1.108807931251710386e+02
1.050329720475812820e+02 9.868270219013574263e+01 1.165474142481498490e+02 1.083565046020200100e+02 9.795081389439282304e+01 1.009053225394860931e+02
1.028067502358720589e+02 9.972259041784165845e+01 1.045198372001197527e+02 9.426262427838578617e+01 1.010910032374301295e+02 9.538894737005681179e+01
1.034271697368177314e+02 1.036614219611583820e+02 1.049504053505587535e+02 1.032197199931973586e+02 9.751047596302163356e+01 9.372830268659780018e+01
1.051773956364135927e+02 1.058007298011171571e+02 9.922203541909426860e+01 9.242411780724128789e+01 9.502655053016366082e+01 1.061348902401609990e+02
1.068183686634573348e+02 8.699644296282387756e+01 1.027812010319955363e+02 1.012859825510152803e+02 1.099055673809872076e+02 1.056871342517895300e+02
1.141836346198507925e+02 9.062502212481314245e+01 9.485636442051327322e+01 8.187403507751494658e+01 1.060385958643023656e+02 1.094458304018875481e+02
1.165092973075759772e+02 9.877615884657382139e+01 9.778607701680181208e+01 7.985392697417546515e+01 9.645792970858133231e+01 1.154539825995540241e+02
1.205385512356408242e+02 9.536394404726269158e+01 1.004625972976907917e+02 9.268555509200714937e+01 1.052039390311191198e+02 1.003001556232331666e+02
9.368930971920194395e+01 8.737457692935258535e+01 1.099138448155988499e+02 9.467107985113467805e+01 7.730661340045917029e+01 8.699729823246367744e+01
9.465277495702994770e+01 9.989468963588343797e+01 8.033557104114001390e+01 9.489606860204740713e+01 1.083073488234618367e+02 1.028823126280133238e+02
1.042176995049707813e+02 1.063297133302787358e+02 8.361012682464490808e+01 9.491852327547978518e+01 1.003812505155244139e+02 8.904595829489593939e+01
1.020541984482268560e+02 9.034069858131380215e+01 1.207168947224051294e+02 1.055304632267944243e+02 9.024935114444684814e+01 1.095513277187072561e+02
8.361406645362716006e+01 1.101126545571971462e+02 1.055709571419588997e+02 9.319750541903032115e+01 8.933879355421159119e+01 9.401475268849642930e+01
1.065918927990364864e+02 9.249287849981573117e+01 9.228350085950221171e+01 1.012498485477784129e+02 1.074299022811478892e+02 1.017500991668452031e+02
9.627263912096569243e+01 1.072585777563410829e+02 1.046083170585486499e+02 1.017711460765499965e+02 1.058159077166046131e+02 9.759130675362651175e+01
1.100030410330439281e+02 8.992261268464277180e+01 9.371641310909214440e+01 1.022577488804253107e+02 8.851528317836562110e+01 9.474125439187520215e+01
1.100969831886324641e+02 9.316158960451558357e+01 8.520415112349201081e+01 9.600596324510048873e+01 1.052910588358836605e+02 8.769924136348821264e+01
9.454651772582070635e+01 9.320878710775123466e+01 9.227562101633375846e+01 1.007719245475837226e+02 9.591531311295834428e+01 1.105846081421322538e+02
9.901712380988317364e+01 1.019012784906974787e+02 9.550199628925125239e+01 1.130288010545382349e+02 9.846258743917228173e+01 1.087571619340851896e+02
1.034238552958410651e+02 9.774044443331578691e+01 1.174653150791900913e+02 8.748592436980467824e+01 1.036955677707324526e+02 1.010736148833146899e+02
1.002681245537968522e+02 9.597459335876446573e+01 1.196770596865786587e+02 1.014593779295368137e+02 9.477493834991697952e+01 1.011368521112721339e+02
9.014090400179348705e+01 7.884968095245946529e+01 9.279224255401527444e+01 9.614070336525061578e+01 1.027360113087291893e+02 9.004192705569514033e+01
1.093350708364383053e+02 8.420243299329328579e+01 1.058846631632242463e+02 1.018583613502928245e+02 9.195670279530833113e+01 9.006656629826233029e+01
1.055125644168368240e+02 9.155885844564929243e+01 1.063330239281218610e+02 9.466321437553325779e+01 9.052393625410985578e+01 9.677368079425114900e+01
1.078870186876945638e+02 1.101028234382880271e+02 8.281934568914759609e+01 1.126586673525386146e+02 9.685698549116872869e+01 9.218879212197724371e+01
1.169368153692157080e+02 9.659933551875732860e+01 8.855824741923117926e+01 1.133078349916302017e+02 1.032300364397023316e+02 1.086644088339453162e+02
1.051097119750342301e+02 9.031468566492567618e+01 9.191595853325878807e+01 8.810122588300129109e+01 8.519889681949064197e+01 9.461631700591541971e+01
1.076044351701292499e+02 1.094273212302367853e+02 1.004764779710197757e+02 1.124871181205869135e+02 8.743123125525993089e+01 9.723260859062928319e+01
9.960736445172999254e+01 1.141247495202233608e+02 9.522390856930358893e+01 9.963897632959427142e+01 9.667117435446149898e+01 9.543261480545714903e+01
9.757270480243624888e+01 8.987111047795831098e+01 1.033760979441622538e+02 9.489345596414554507e+01 9.782177592977751601e+01 9.696206550710502370e+01
