influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 7.895275554984118926e+00 1.086912564687182552e-02 5.473559581238780433e-03 5.173824070055000668e+00 1.624191775085543910e+00 1.346894152514606091e+00 0.000000000000000000e+00 8.006187211977147555e+00 8.688970630175330001e+00 7.913312270977142238e-02 3.374678853826348135e+00 9.653676850408082544e+00 8.321759966555070775e+00 0.000000000000000000e+00 8.922975945540720488e+00 1.295870104479187046e-01 6.166026616762466672e-09 7.972090222886986377e-02 1.644988142779492228e-04 1.919494530629619992e-04 0.000000000000000000e+00 6.596876876988988368e-13 2.966917039798817601e+00 7.669492370480527121e+00 1.847682257711013877e-10 8.724036380593182954e-03 7.591876000556205111e-07 0.000000000000000000e+00 1.382315766365924681e-01 9.329654621798059821e+00 1.258414877602256343e+00 8.913191686608602282e+00 3.818679416743155919e+00 4.049715129404026295e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.107616542593968134e+00 1.329661699910833494e-02 9.566298326417387032e-03 4.748591427558723765e+00 1.269569577149146644e+00 1.406560615434283013e-01 0.000000000000000000e+00 8.058204938943820395e+00 3.540792920096082153e+00 6.597697306829314323e-02 1.424544712704126637e+00 7.346584323282460360e+00 1.051387127735866622e+00 0.000000000000000000e+00 6.991402726872638418e+00 1.059760187702169371e-01 4.236683047442542870e-09 4.915438415498978031e-02 2.668251271924260192e-04 1.316468171171710920e-04 0.000000000000000000e+00 5.016956473854286841e-13 8.868368557179705292e+00 8.013895447807623640e+00 6.705543708938561032e-11 8.634887751297972563e-03 3.972451280466174863e-08 0.000000000000000000e+00 1.371585994978495593e-01 9.801035563406362172e+00 6.708572438208478594e+00 5.322445879712711658e+00 8.696740450577777892e-01 1.368472067807882837e-02 0.000000000000000000e+00
0.000000000000000000e+00 6.235684364323139661e+00 3.868972795870775916e-02 1.356115555119589457e-02 2.348385581232529162e+00 4.656279834483618707e+00 2.924090531480135757e-01 0.000000000000000000e+00 7.919528494029447252e+00 9.137519831480311439e+00 1.558253491249786925e-02 1.898141911921130132e-01 3.997047841458893913e+00 8.231537636556474080e-01 0.000000000000000000e+00 2.326454463162369812e+00 1.326917881115776410e-01 9.815922087848145169e-11 3.864227976052238972e-02 9.860317080722592518e-05 1.227488300711221056e-04 0.000000000000000000e+00 8.337406181205347323e-13 9.917927988074630719e+00 6.711316762792255197e+00 7.051237230469536159e-11 8.110263982676346045e-03 8.175522137450310817e-09 0.000000000000000000e+00 4.635592415468018368e-01 9.601814725679547635e+00 9.423952587242638401e+00 7.560160904144470173e+00 1.567609664580132289e+00 9.793631260587795651e-02 0.000000000000000000e+00
0.000000000000000000e+00 9.133589285319288820e+00 3.138411358189052008e-02 3.183094028490461302e-01 9.140718635496721589e+00 9.923125998434716877e+00 1.260367747821351803e-01 0.000000000000000000e+00 9.758475121064638103e+00 4.268842907555950639e+00 1.084850205205326566e-02 6.108906487471930102e-01 3.473786668122205157e+00 4.463203264932757430e-01 0.000000000000000000e+00 4.811489295285190870e+00 9.544230415716244309e+00 1.501717069227207482e-10 1.578376475241853871e-01 6.352893234766034494e-05 8.975046587573507026e-05 0.000000000000000000e+00 6.809016646118878346e-13 7.914309266959858036e+00 6.016531382506501657e+00 2.428650062377378827e-11 3.370832318921352690e-03 1.091053826053557458e-08 0.000000000000000000e+00 2.908621070741599923e-01 9.048884683087861092e+00 3.102936665073193545e+00 9.729754516713496670e+00 2.679430874327310974e+00 1.006304321082706288e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.567656062511634474e+00 4.516315699573952153e-02 3.281317500137092003e-01 9.568704543062352741e+00 9.165226560999576222e+00 2.511779970492220571e+00 0.000000000000000000e+00 3.675888667024334922e+00 4.128936073978265675e+00 1.294563681677792216e-03 2.067335821286072350e-01 8.393670101745208001e+00 2.762553021315360957e-01 0.000000000000000000e+00 2.473921855016505855e+00 9.953623414795046642e+00 5.633883733546505504e-10 1.027263667742506215e+00 5.370349919442931388e-05 1.562175285720134954e-04 0.000000000000000000e+00 3.893224259207893340e-12 1.059435581484312605e+00 8.417309060378062924e+00 1.281927172133101247e-11 6.949316788327192891e-04 1.170084086621066188e-08 0.000000000000000000e+00 8.751106264931408418e+00 9.199573066897343665e+00 7.214075590626721990e+00 9.762691546579928215e+00 4.993813171673684437e+00 2.252898776326297092e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.767223049944121271e+00 2.417760433472771267e-02 3.611420259879392636e-01 4.421426298234086616e+00 7.592703634976704308e+00 7.612052784643493553e+00 0.000000000000000000e+00 9.761160019714374414e+00 4.972858416995213027e+00 2.302439974456840018e-04 1.210205089144363311e-01 3.521180715207558709e+00 9.534647815271982685e-01 0.000000000000000000e+00 2.936476728438640382e+00 4.719455742888256644e+00 1.215592726823896624e-09 6.115906124441898850e-01 1.025043354309733955e-04 1.095767424516751410e-04 0.000000000000000000e+00 3.054013460986895827e-12 3.294943548154713464e-01 4.451074752504826648e+00 4.285207740742463567e-12 1.897013767926894077e-03 6.255844863698507571e-08 0.000000000000000000e+00 4.341236700611796451e+00 8.425334517047330607e+00 6.009736812554376861e+00 5.773549027702266301e+00 5.294386463088627259e+00 2.156543640986666510e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.462224460190441278e+00 3.019382142720954815e-02 5.934780223474253047e-01 8.382234981445545685e+00 4.461653873818571814e-01 4.616456673585177306e+00 0.000000000000000000e+00 7.386496703624366944e+00 6.224820444845724055e+00 1.302355862108269804e-04 7.996398971420981550e-02 2.299207442338053742e+00 1.839192402350350308e-01 0.000000000000000000e+00 4.149186075581147826e+00 9.702850057273137985e-01 2.167494075041277041e-08 7.910618339976052127e-01 1.122891492292276944e-05 1.532515893560080222e-01 0.000000000000000000e+00 3.493489921830477595e-12 1.089696540187262697e+00 4.380734150412706640e+00 2.246192206029280915e-12 1.982921744384090728e-03 3.936271976088448818e-09 0.000000000000000000e+00 6.407397407593334648e+00 9.835334243786423514e+00 3.193570936783770797e+00 8.548700687802835319e+00 6.397411291902564301e+00 2.041978383883708670e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.583359883404021673e+00 1.683689654643558964e-01 7.526644295344944169e-01 9.778162949730809572e+00 4.747103818247419227e+00 3.850566510303671475e+00 0.000000000000000000e+00 5.034012042243439566e+00 9.154050487189701713e+00 5.327410026978849662e-05 2.003119656468499987e-01 9.075830526396599929e-01 3.231738972480505012e+00 0.000000000000000000e+00 9.553760707422590315e+00 2.131543545324033673e+00 1.561892153661767327e-08 6.894599218441186395e-01 1.866716428948039233e-05 1.331588650580425304e-01 0.000000000000000000e+00 3.938065043653428448e-12 1.151490562364409609e+00 2.657715386150064418e+00 1.398631264234944480e-12 2.653337653196283490e-03 6.564621250914809239e-09 0.000000000000000000e+00 7.460346145635289972e+00 9.527907734170135257e+00 4.374125723145219524e+00 4.307270374461130480e+00 6.575171333458786904e+00 3.319503030785670994e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.272181022225935099e+00 4.810800854248326042e-01 9.728414294352510927e-01 9.144769423420107124e-01 6.746510530685725371e+00 3.348517719298173656e+00 0.000000000000000000e+00 9.464027772673773597e+00 4.109454073941829932e+00 1.420170286146798318e-04 1.474812616933254550e-01 5.758103240018376034e+00 3.428579118255795422e+00 0.000000000000000000e+00 6.282505873690078957e+00 8.552486045707166085e+00 8.183421567119531026e-07 2.373897157014140391e-01 1.288324596712551908e-04 3.183499162727105314e-01 0.000000000000000000e+00 2.657430729132584981e-12 7.184437388832898286e-01 2.908262145332299653e+00 2.837193773732967418e-12 2.473325392339742902e-03 3.441007119156759968e-09 0.000000000000000000e+00 6.043121005928601797e+00 8.721304908709781145e+00 7.478682751338873835e+00 4.337843471852956156e+00 9.812715081817573903e+00 4.121404166282132131e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.212710127713171104e+00 2.294392055593259094e+00 8.794450863427393239e-01 2.265105235046869225e+00 2.562981350508261258e+00 5.877830960006499295e-01 0.000000000000000000e+00 9.015867646343957986e+00 3.172614100257607817e+00 2.267470685105126547e-04 6.803337774878291666e-02 2.281988707257784021e+00 6.059426051782104139e+00 0.000000000000000000e+00 7.604055663483359595e+00 9.126391636221388382e+00 3.572658673607291622e-07 1.870136220231929935e-01 2.442949068489674359e-04 1.126076438951914005e+00 0.000000000000000000e+00 3.065709344643696450e-12 7.880619096352091402e-02 7.689640665771911188e+00 4.556826966165985256e-13 3.639611494981972138e-03 2.976823187857110876e-09 0.000000000000000000e+00 1.446252760663205850e+00 8.912163386834393464e+00 4.553704104262836339e+00 5.658536037993483703e+00 9.825668455145430968e+00 4.674281974878125467e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.595610961394458016e+00 9.072738345689154826e+00 4.663677846473337496e+00 5.985130474662253564e-01 2.094167421080986635e+00 5.208974025857605605e-01 0.000000000000000000e+00 9.080573024815343786e+00 1.590288525426333921e+00 5.865730731819420157e-04 1.483794217504132151e-01 3.675240617335173710e-01 5.685669821645086275e-01 0.000000000000000000e+00 7.323021867081652481e+00 7.491240712174781713e+00 3.757370177365350445e-07 3.843210559582789787e-01 1.042861503773110374e-04 1.226212392013028341e+00 0.000000000000000000e+00 3.156066205169252918e-12 2.620045937412344636e-02 9.802969872950892949e+00 1.258415309079483437e-13 6.827027075437286027e-03 9.697671167537617437e-09 0.000000000000000000e+00 3.651298156711892950e+00 9.426491315819271577e+00 7.157110963022708994e+00 6.096007485061659459e+00 2.815195932548420821e+00 8.470712147556023197e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.135152005521439023e+00 3.732153785552418057e+00 5.206731554595048550e+00 1.099756016254759272e+00 9.411042955223920536e-01 5.330868887344296647e-01 0.000000000000000000e+00 9.581686468728145556e+00 6.905937918610990600e+00 2.536659089179872932e-04 2.591025328163803695e-02 4.405040251943435625e-01 7.519259170294472217e-01 0.000000000000000000e+00 9.147867634021123351e+00 5.893355223581487223e+00 1.069464802648372739e-05 3.562487627098754883e-01 6.054495445133804805e-05 1.007460478449710317e+00 0.000000000000000000e+00 9.259497406009270038e-13 2.916902544369444350e-02 8.417867168081169638e+00 3.159599452638601416e-13 1.853568873775081685e-02 4.355468856033685861e-09 0.000000000000000000e+00 1.102624078673944963e+00 9.784938329799057755e+00 2.161801341462116000e+00 5.882105946203367353e+00 1.380939284639922104e-01 3.970595216960944640e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.321543146041830319e+00 6.545504806090956862e+00 3.933634285085673810e+00 8.030474171969473218e+00 2.105761865569551805e+00 8.887759329163302802e-01 0.000000000000000000e+00 7.962928041386953204e+00 9.185495137411916033e+00 3.451962572670295992e-04 1.962366678873413844e-02 2.709443351827462543e+00 9.444275258986467136e+00 0.000000000000000000e+00 6.406453425147740077e+00 9.811895265995392634e+00 9.385597334235924174e-05 3.219966107671528022e-01 4.009783671612672187e-05 3.036077814612567316e+00 0.000000000000000000e+00 1.679052533883463096e-11 5.598759818611055705e-02 9.019574032792000651e+00 1.901650345857021958e-13 1.068831871392263849e-02 1.375792242025896669e-08 0.000000000000000000e+00 1.215241354493233894e+00 9.259060197371901779e+00 3.574203898596764795e+00 6.679606617306694361e+00 5.369233046442256629e-01 4.627384890134357498e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.387015563184807121e+00 9.154778069722178557e+00 6.714653540044325908e+00 2.005549884388430737e+00 9.484403842449905753e+00 4.222204813903541520e+00 0.000000000000000000e+00 6.263523225555785778e+00 9.434072540940157126e+00 4.195802444025262951e-03 9.705199068628263953e-03 6.928646990167007580e+00 7.916489238536893680e+00 0.000000000000000000e+00 1.943538854908553049e+00 8.162223543679163029e+00 5.708852763316871670e-05 2.780554834716510437e-01 4.991409034724688914e-06 7.765630877569021706e+00 0.000000000000000000e+00 2.540051251983698861e-10 8.962294414044547769e-03 6.975932683217986430e+00 7.757321923483004434e-14 1.570315901804335973e-02 2.474048889082269963e-08 0.000000000000000000e+00 1.753575380976319098e-01 9.708430996231481203e+00 1.821184045780311067e-01 9.329406080941861745e+00 4.011524400719992389e-01 3.846595827904483844e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.748340369410390949e+00 2.250762654587892264e+00 1.881309266165397398e+00 3.920483705746154346e+00 7.116337582159576236e+00 6.328398327593837358e+00 0.000000000000000000e+00 8.005600443537469246e+00 5.636165491734246302e+00 8.888067969202376054e-04 3.869183935614554579e-03 2.641635014275026450e+00 4.683879894378931930e+00 0.000000000000000000e+00 4.421509132084993077e+00 3.320968868571139154e-01 1.146673824111373480e-04 7.941907965776378031e-01 1.433512082260285931e-06 1.239458647429181326e-01 0.000000000000000000e+00 6.569795651452364658e-11 7.552265687462612724e-03 6.012263031569652583e+00 1.446628744771300852e-14 1.299725148390909815e-02 1.190402841052701087e-08 0.000000000000000000e+00 4.145522437725014941e-01 8.188587052078336370e+00 2.308000665680990660e-01 4.045621732902375811e+00 3.331966288078489491e+00 2.593459620954718936e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.927212036275573581e+00 5.863403283486823270e+00 6.811967787647716932e+00 2.453805003710831656e+00 5.705392752711228255e+00 7.737782670558584819e+00 0.000000000000000000e+00 7.440900108194923313e+00 5.649578458454028507e+00 2.861929566203878306e-04 6.533331249970584891e-03 2.494804372438427786e-01 2.643961346562302417e+00 0.000000000000000000e+00 9.081573661654614327e+00 9.154881201150322223e-01 1.978124341939677903e-04 1.856543666169166995e+00 1.467496365179893679e-06 1.521604245481466000e-01 0.000000000000000000e+00 5.381171917886236555e-11 1.384161677107199839e+00 9.732399360248900066e-01 1.301538785100768762e-14 3.447689321604893720e-02 1.093763038503409882e-08 0.000000000000000000e+00 3.191610435298495307e-01 7.769635072014390964e+00 6.707151903491759271e-01 7.423041754259599223e+00 1.235623572992049279e+00 1.056194468142521714e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.424985367397482605e+00 5.899975511481608592e+00 3.772675445029389785e+00 2.994904837243574924e+00 9.063468302376238572e-01 7.426835403598891716e+00 0.000000000000000000e+00 3.710153741055769672e+00 4.769310376779968053e+00 2.894415424554513082e-04 5.132767314179333476e-03 2.089576914676594399e-01 1.773865439158551771e+00 0.000000000000000000e+00 7.696490464077617943e+00 5.311716148428581974e+00 1.043227860900060094e-03 1.720270949397060045e+00 2.893155747683557049e-06 9.493151530690675799e-02 0.000000000000000000e+00 1.102724143360433082e-10 1.941656332894865500e+00 4.149076113267227583e+00 1.699114357404365325e-14 7.501431416342647929e-02 6.549448928174445425e-09 0.000000000000000000e+00 7.966455716741412951e-01 8.441250586714613036e+00 6.856613978914126960e-03 6.226180276867022911e+00 2.247418988938115980e+00 6.953124731287665838e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.043202365767372797e+00 2.718877795767039807e+00 1.972692174914845609e+00 1.469027794896724526e+00 4.100274158192207530e+00 7.277206056039164928e+00 0.000000000000000000e+00 2.793080311512738056e+00 9.146779772401313124e+00 4.583694566716798842e-04 2.242049418160531240e-03 2.829139180892044081e+00 7.029875440401745834e+00 0.000000000000000000e+00 1.282761203598281607e-01 2.915297917778303383e-01 7.638710372258256283e-03 1.852874703679256108e+00 7.781101250100155387e-05 8.974387131225658454e-02 0.000000000000000000e+00 1.960328986992148927e-10 4.029638380235672779e-01 7.212711893899382831e-01 1.187336442333237301e-15 5.314215680431712274e-02 8.808696076428660012e-09 0.000000000000000000e+00 7.889877640927797087e-01 6.861244322979018762e+00 7.578804892054629566e-03 4.643845438374015977e+00 4.918063977761339967e-01 5.653403835542214040e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.054213874252472039e+00 8.151974478305394456e+00 5.178644160918342010e+00 6.693213213452246180e+00 7.038368369740496178e+00 8.227121938177971217e+00 0.000000000000000000e+00 5.033609059681706022e+00 5.123379024949054283e+00 4.199295789378166156e-04 1.208385197120156540e-03 7.537999286791841946e+00 6.469822155792144258e+00 0.000000000000000000e+00 4.793403757441118407e-02 2.749392613893076875e-01 3.073318196343552758e-02 9.815056768068164406e-01 8.671303725487563034e-04 8.474875600361002348e-02 0.000000000000000000e+00 3.739988552670108183e-10 2.696577240045161528e-01 6.917104083803473635e+00 1.908694635275561946e-15 6.035401739126722287e-02 5.414270957664807810e-09 0.000000000000000000e+00 3.988149514942007645e-01 8.356838562066485565e+00 4.206495285563198287e-03 6.207250628895721434e+00 4.547873402344470434e-02 8.319030355682583533e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.222446219257204092e+00 2.013827429812547365e+00 5.082701938738887204e-01 6.458622577676162990e+00 3.048717917930563459e+00 7.875049629780066951e+00 0.000000000000000000e+00 4.852167158815891668e+00 2.700904474116569531e+00 2.389350380419893061e-04 1.794105821617646146e-03 7.838556897792225087e+00 2.700299770674928546e+00 0.000000000000000000e+00 6.241693633880419922e-03 1.409077127100366034e-01 3.247086236803627818e-02 1.202840154850613352e+00 5.021875886809395746e-04 6.983965833660134293e-02 0.000000000000000000e+00 2.136723157898152899e-11 3.064041017418891455e-01 8.775128508315978237e+00 5.297707227945367162e-15 6.631899573479317113e-03 1.323467598191980547e-08 0.000000000000000000e+00 4.203739912654700817e+00 9.102389295960275462e+00 4.674207040827688987e-03 1.956442585782178778e+00 1.106964530535393780e-02 9.638061139842125868e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.431384295430079945e+00 8.990632514330245684e+00 4.731158796660842825e+00 4.999984500066393167e+00 3.580237925857228554e+00 3.497548974294645063e+00 0.000000000000000000e+00 5.122664487111942222e+00 2.803397839614894416e+00 1.023549611069094950e-05 2.274708287306470133e-03 2.873030380460145139e+00 3.694063552202257128e+00 0.000000000000000000e+00 1.085187940180747102e-02 1.266288484871492398e-02 3.926022161944546507e-02 1.745195557234223482e+00 1.556179000055856669e-04 7.478889333289305552e-02 0.000000000000000000e+00 9.270076148463592990e-09 2.491353656978759212e-01 6.600178087909092994e+00 1.222572949899989404e-14 1.983086373123346246e-03 1.485994082985355848e-08 0.000000000000000000e+00 3.791445405057725093e+00 8.770855243770810716e+00 2.112125729997425209e-03 6.419937361416700128e+00 3.440935727755036790e-03 6.211612038822965864e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.976592233612583627e+00 7.255867191240058744e+00 9.562170937559212547e+00 6.556365263036994406e+00 5.349602912160547952e+00 9.889483271129587694e-01 0.000000000000000000e+00 1.259898764682221284e-01 2.096829785612303709e+00 2.435511689753406842e-05 2.568692851927687707e-03 8.134535332907024241e+00 6.171232114668580238e+00 0.000000000000000000e+00 1.229196607843269055e-02 8.680608366603269690e-03 2.578888224452905442e-01 3.751154776184021516e-02 8.258404514797940826e-04 2.519724176168761792e-02 0.000000000000000000e+00 1.011691994416973226e-08 2.413628026226847800e-01 9.815031923787799428e+00 8.276946392678259671e-15 1.547177096914880041e-03 4.190603167803440745e-09 0.000000000000000000e+00 3.641975922619271167e+00 7.980561419757773223e+00 2.564917953695943723e-03 2.817051593326008962e+00 4.190335346257611018e-03 6.242425813208049235e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.732810113458013390e+00 7.945624024037035049e+00 8.811817904447268646e+00 6.906654384034434102e+00 6.146133499135350675e+00 1.181028671918231909e+00 0.000000000000000000e+00 9.355583053761611090e-02 6.567706198474234647e+00 2.938221297953368184e-05 1.740817227282185839e-02 9.456032833718708730e+00 3.894099006124396301e+00 0.000000000000000000e+00 3.672079527381365109e-03 1.057098312752981911e-02 2.113502569012772614e-01 4.072097766278001685e-02 9.920502341994633880e-04 1.342816954604292290e-02 0.000000000000000000e+00 5.241558426689031835e-09 3.804717874690579094e-01 1.314309308344214777e+00 2.407840029706121001e-15 6.409159998234866505e-03 2.306300814409212096e-09 0.000000000000000000e+00 2.296275115657182120e+00 6.759646022705334545e+00 2.543698959626615637e-03 4.857555666524607574e+00 1.913882226560322366e-03 7.652039991750129388e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.151153972225483102e+00 5.836005869395687107e+00 7.379561422394147030e+00 6.941253334774216910e+00 9.760244298102163540e+00 1.167786489809589101e+00 0.000000000000000000e+00 8.340108758500672237e-02 5.185256557341435091e+00 1.795320200650272780e-05 4.078407153913620187e-01 5.168145079891694138e+00 5.123182127309128475e+00 0.000000000000000000e+00 1.550758865049726900e-03 3.955796346625498408e-03 1.972470414026310515e-01 1.387441756347172483e-01 1.088794771858526663e-03 5.269314900929339629e+00 0.000000000000000000e+00 6.217623777807834372e-12 1.528770658742397426e-01 2.762759271883451717e+00 2.131232004879965945e-17 7.385472072552720472e-03 4.200773524504482157e-10 0.000000000000000000e+00 1.386463784325769222e+00 6.679932612438676642e+00 1.870044958778314514e-03 7.940598745950233628e-01 1.995343883798644195e-03 8.728391319705613327e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.741097707936772210e+00 3.816896451268991797e+00 6.920461883357835298e+00 5.233479028644838493e+00 5.153493185418234646e+00 4.813692639940404305e+00 0.000000000000000000e+00 8.354949599413268757e+00 6.625648945615487229e+00 1.864314243197265019e-05 8.194624671616081157e-02 7.394380526232287920e+00 6.826637185647852490e+00 0.000000000000000000e+00 7.223236324737120507e-04 3.730170529947839098e-02 4.848421712093623492e-01 1.866334250555687690e+00 1.487875595319564370e-01 7.589091326539073812e+00 0.000000000000000000e+00 6.734680928973800568e-12 2.507731143200560286e-02 1.697528106911596613e+00 3.912488982001095161e-16 1.682484602703764650e-03 3.042023309598788727e-10 0.000000000000000000e+00 1.571384576904532482e+00 9.788754753055657787e+00 7.949308920863172589e-03 7.848546292134516378e+00 2.340623477869701718e-03 8.504893832824167887e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.561320380717681644e+00 1.100913046354377922e+00 3.045678870130894111e+00 4.047855246931227668e+00 4.486191528402200035e+00 5.510323422158426077e+00 0.000000000000000000e+00 7.334029731141162856e+00 9.396307849027181192e+00 8.748142240645689557e-03 1.996942818158688737e-01 8.417623051980624993e+00 2.247316700411644774e+00 0.000000000000000000e+00 8.269186869881233436e-04 1.116041888520816205e-01 2.191679617837321903e+00 3.639905249380671393e+00 2.255912700664635395e-01 5.226774419724956822e+00 0.000000000000000000e+00 1.693856180003646249e-11 2.553862867331785913e-01 4.870165143618239156e+00 3.936057544562055638e-16 1.196593256472586360e-03 2.123967250907641515e-10 0.000000000000000000e+00 3.395844223596955480e+00 8.155786596775577380e+00 6.483212610695151916e-03 5.390244002665264489e+00 7.431302320416939382e-03 4.218134815320341957e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.691892563282951123e+00 7.513381958550534589e-01 5.028331835580697629e+00 6.687593394213319442e+00 2.692999789016200296e+00 3.386054082840208146e+00 0.000000000000000000e+00 8.660688970201594117e+00 2.486661763427232330e+00 1.851155445145281214e-02 2.917181875649246803e-01 6.877314495070208089e+00 6.635104388558975330e+00 0.000000000000000000e+00 1.166888344237389935e-03 1.160743261529081499e-01 1.165800599441699337e+00 4.642985761311541060e-01 1.499618694449771639e-01 8.418327448022346005e+00 0.000000000000000000e+00 1.143990735469678600e-11 5.436215850508798741e-01 4.988282862837430720e+00 1.419681068292316591e-16 5.104770420615534167e-04 7.179165499498817629e-12 0.000000000000000000e+00 6.638293475132431287e-02 8.572186766370046840e+00 6.524009090092907194e-04 6.785931282630529360e+00 1.756486308886555381e-02 8.290392544256416585e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.759093352118327402e+00 2.650618086267898299e+00 4.364484384116025240e+00 7.921613245331498909e+00 1.460449621568486567e+00 1.316441035935584036e+00 0.000000000000000000e+00 9.451612104184142993e+00 5.864172909242419962e+00 7.223876757616002654e-03 1.176081823214051997e-01 8.980528025345549281e+00 9.325720028099109271e+00 0.000000000000000000e+00 1.924386876116874676e-04 2.828188034030794662e-01 3.934447230100885512e-02 9.755066388914254150e-01 7.740867602741234588e-02 9.038172466982318909e+00 0.000000000000000000e+00 1.032368548492854087e-11 7.369333368697531528e-01 1.935283821219715872e+00 2.081852739048124485e-16 1.474156750178191172e-04 5.383619162007871436e-11 0.000000000000000000e+00 2.236276920050254968e-01 9.503084894160211960e+00 1.939452142193072090e-02 8.063959042012509570e+00 9.313140661146489252e-03 4.349094879547477088e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.352355684315929452e+00 3.284913380588729392e+00 4.268523609294957666e+00 6.581095970578288323e+00 8.482834540658538813e+00 2.909690113497210184e+00 0.000000000000000000e+00 2.982283725499590421e+00 9.609140895858518050e+00 1.549138787804362101e-02 9.872301622746588665e-03 7.378144947208200577e+00 9.787850006889318166e+00 0.000000000000000000e+00 9.363285009015965654e-06 7.867064525908274986e-01 4.007316699050624265e-01 5.959082447115990888e-01 2.907800345478420492e-02 8.132084736388232926e+00 0.000000000000000000e+00 3.743728246307096142e-11 6.819392994861919188e-01 3.144073398789278606e+00 4.385601323149953019e-16 7.702662939808840707e-05 8.459206055257049369e-11 0.000000000000000000e+00 1.471861319009979407e-01 9.088847524741940020e+00 3.650270704906955453e-03 1.223876019817526917e+00 1.163918112238216361e-02 2.749890124234972699e-01 0.000000000000000000e+00
0.000000000000000000e+00 7.598842085146015002e+00 8.609755276965280757e+00 2.914847447723308171e+00 9.128142371542992350e+00 3.253617306844356349e+00 2.817268459961944860e+00 0.000000000000000000e+00 1.764477519377721793e+00 7.959627072413990589e+00 1.379596045240385517e-02 1.049180910089944196e-03 5.126694523748432708e+00 6.878180747109177595e+00 0.000000000000000000e+00 1.363193633822855467e-06 2.892317157313660791e-01 1.944841460456834259e+00 8.144943638785917539e-01 2.814649563042897484e-01 9.159445278465440765e+00 0.000000000000000000e+00 3.053367816598406551e-11 6.435407001474955369e-01 3.511228664206619943e+00 3.250339245144691527e-17 1.178577737744197785e-05 2.393953632878150534e-12 0.000000000000000000e+00 7.912917699076094991e+00 6.573160269815261358e+00 1.248243850859774400e-02 8.353761417812080481e+00 5.923622533639458926e-02 3.241385760554426620e-01 0.000000000000000000e+00
0.000000000000000000e+00 9.647476688196279682e+00 7.953030888257787367e+00 1.143601297598462185e-01 5.689350265566675446e+00 7.274301494271030677e+00 9.414774720853969825e+00 0.000000000000000000e+00 3.709992392831225061e+00 9.048516499175113026e+00 1.010474816704731889e-02 5.468207985331902110e-03 4.996318207680272572e+00 4.162307297087607161e+00 0.000000000000000000e+00 1.447632891083518618e-06 2.932638170059287397e-01 8.850542336967596180e-01 8.259124839657551176e-01 6.496576630468629820e-02 2.821090841208994782e+00 0.000000000000000000e+00 1.602221685977101783e-11 6.126474766813126971e-01 2.296662877312902751e+00 2.716485994901747245e-18 1.941379351274086215e-05 3.362383093574647430e-13 0.000000000000000000e+00 6.903946794887692917e+00 6.369131805119183198e+00 2.032596114004465299e-02 1.919576247823462367e+00 6.626148321358020510e-02 1.187711866528263216e-01 0.000000000000000000e+00
