word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
7.843099143381818017e+00 8.637030553052280624e+00 9.154583692536668593e+00 9.364796835489714866e+00 9.019596658704166714e+00 9.499450380506024416e+00
8.420404951461190279e+00 9.832984736522474734e+00 8.300360152084810039e+00 9.687103485391341806e+00 5.014135225231780346e+00 9.001102847321433842e+00
9.799375361863692291e+00 8.981827669305147310e+00 9.454287190063450197e+00 7.547784265014842120e+00 4.778585804316102248e+00 9.063909768054504212e+00
9.916607947354355801e+00 7.322609960100368021e+00 8.140265497166517150e+00 8.976473567522619490e+00 5.007013693551903621e+00 9.631309015970165532e+00
8.775501015637217961e+00 9.258596753720647499e+00 9.026836488217888643e+00 8.673952768946790570e+00 6.293098636268074308e+00 9.478842623715999949e+00
9.379844059676443635e+00 9.289658472699333203e+00 8.164559366822743414e+00 9.599943070643290000e+00 5.250762838290766510e+00 9.585373937150306389e+00
9.421300420454356228e+00 9.232944513594620872e+00 8.557720722294012816e+00 9.888531969233220309e+00 4.647311632192627329e+00 9.673701157766110725e+00
9.038490236291631064e+00 8.983240853168030782e+00 9.517763413850747867e+00 8.186567737275828094e+00 8.143020118168024624e+00 8.929836815389530003e+00
8.575298445176979811e+00 9.753827031988642204e+00 8.531748815768898098e+00 8.749486780931121643e+00 9.916562448452733491e+00 8.677638053970420984e+00
8.385757700087312472e+00 9.365059934424914800e+00 7.663830009949912814e+00 9.607685925212374300e+00 9.477486768532074279e+00 9.736226234160596960e+00
8.738443584419771426e+00 9.627215508118819542e+00 7.799266605374399752e+00 8.027510304614844827e+00 8.417927302439569104e+00 9.632408155948811057e+00
8.814545276020801623e+00 8.960831743716234143e+00 7.854640358215535301e+00 7.908692051705084047e+00 7.341773562677502696e+00 9.928874319922000424e+00
8.219384634508362097e+00 9.782894019980409084e+00 9.011093843905243261e+00 8.895877743111181957e+00 9.022346739370252777e+00 9.648293207737957289e+00
8.941773947889290142e+00 9.988188112837901755e+00 8.656716143555465592e+00 9.720495438164192592e+00 4.985021254661925916e+00 9.752147226180493789e+00
8.962128484281601359e+00 9.214685781401442455e+00 7.805039380957075501e+00 9.079825478358589663e+00 4.014357448407070983e+00 8.804852221448296490e+00
9.266365863547736836e+00 8.005635808286688970e+00 6.654281293118933682e+00 6.952779724305875320e+00 7.510123849751135339e+00 8.459539590577922041e+00
9.404836473195413049e+00 9.641121894717786134e+00 8.652711185451682496e+00 8.610024529645368574e+00 6.140309220977538729e+00 8.906330192874367668e+00
9.602029013029271809e+00 9.989292805262179442e+00 5.681746711022659824e+00 5.919817319406122991e+00 8.155135843453994227e+00 8.800150657243802854e+00
9.191025098746209210e+00 9.283123537815496817e+00 9.132710292819602671e+00 9.759387370807928619e+00 5.621811888150678449e+00 9.880733987912750038e+00
8.927177644193960759e+00 9.938098420616704232e+00 8.543262952287605572e+00 9.836737154986462173e+00 8.800911290048109237e+00 8.535018845757406325e+00
8.960816004507211829e+00 8.992811102256911937e+00 7.692953178632579991e+00 8.627079344662490712e+00 9.540214375714803907e+00 9.881503489170645693e+00
9.153871379775935679e+00 8.046072833330278229e+00 7.317509231173254136e+00 8.809276343811667687e+00 9.103454247404471289e+00 9.210030568566700993e+00
8.864320631184165578e+00 8.566873916454381899e+00 9.338123501719969966e+00 9.870810833783066229e+00 9.565876393628638397e+00 7.699183259320790285e+00
9.915814026419592864e+00 8.230064490401044708e+00 7.003233039836498364e+00 9.463883151862185983e+00 8.221642296231040703e+00 7.215298111563283712e+00
9.994257135216839671e+00 8.018968325730753577e+00 7.573114016042701735e+00 9.326902038805735984e+00 6.631046036018672041e+00 8.871528038684452611e+00
9.856583527185913240e+00 8.713900455651414134e+00 5.103931879970821761e+00 9.568715893078838519e+00 7.271282220447954359e+00 9.249686924078577732e+00
9.665306043650108592e+00 8.282548623602048465e+00 7.032664949349442196e+00 8.767067225612349191e+00 8.954409373044526887e+00 8.909997123995301749e+00
8.077969489906079659e+00 8.553939536573700764e+00 9.809964171131428046e+00 9.930559834525721996e+00 6.137498223872340120e+00 9.910744275324205432e+00
9.205857395463993953e+00 9.286466647633393023e+00 7.222177374221862678e+00 9.422438034213811875e+00 9.354581220765677330e+00 7.409480148887587880e+00
9.283277275438507559e+00 9.856808655836129418e+00 6.321362219245935776e+00 8.140408315984466014e+00 4.389159510251820606e+00 9.278887900209037198e+00
9.471279929810727083e+00 9.683595381620691001e+00 9.647317255739276121e+00 9.235371629817642258e+00 6.232476009031638675e+00 8.830249509993583601e+00
9.600987600234184072e+00 9.811732830878206357e+00 7.326936304170587277e+00 8.978978221231884049e+00 8.830997683801754761e+00 8.354413060620101916e+00
9.333511749502271471e+00 9.749127644662554104e+00 9.285227620192815223e+00 9.835711297268563413e+00 8.836094142735971602e+00 9.587137462120452369e+00
9.652908753252644303e+00 8.877912107108473450e+00 9.625771860787942558e+00 9.734292346142579433e+00 4.758831283075839913e+00 9.679432316965893790e+00
9.528150941871658119e+00 8.439498106638867014e+00 8.081535014317140053e+00 6.679525531505476010e+00 9.419709217572194149e+00 8.560175246922630876e+00
8.857898458786445772e+00 9.586364573196711092e+00 7.896257780098381751e+00 7.755170731990708610e+00 6.301228524775044804e+00 9.172108041121955324e+00
8.525508417008762052e+00 8.993428765279400494e+00 7.100815654465234772e+00 7.927141032266699305e+00 6.303398284100877547e+00 9.265911507467389896e+00
9.702583478439919418e+00 9.579727622610365145e+00 6.974943882566638997e+00 9.190712009169420327e+00 6.633106826708848658e+00 9.911749119594912116e+00
9.388530542283794134e+00 9.833280186203998241e+00 5.165558874122877953e+00 9.420847745263685624e+00 7.540153217344640169e+00 7.374359930580496325e+00
9.686479220259021972e+00 8.504571497901780575e+00 8.136723036639128992e+00 9.405653203927210271e+00 7.386425935964827438e+00 9.069295427477495508e+00
9.967348250930456288e+00 9.066804346865072972e+00 8.673397618147095756e+00 8.217047001850831478e+00 7.014570576471112595e+00 8.294997450515595006e+00
9.785518145040516202e+00 9.001307596799081878e+00 6.728350027097399710e+00 8.401812970930752300e+00 5.603737715492787430e+00 9.059273813485081206e+00
9.885786079043068497e+00 9.955303323330079834e+00 7.755139994205184628e+00 8.948664432887216691e+00 9.533912175036123315e+00 9.856963452453616270e+00
9.784344877031715626e+00 9.691922652755881273e+00 8.489814883230854647e+00 9.871257129983034062e+00 8.175118456414777413e+00 8.543792032002075487e+00
7.877992965788238600e+00 9.194091512089970664e+00 9.275372488731445486e+00 9.278788455682137837e+00 7.994442514946194400e+00 9.742504950399577979e+00
7.819418587652107178e+00 8.754157370673507188e+00 9.505785309408594230e+00 9.675577079832173411e+00 8.740315889039386832e+00 9.775777580930745003e+00
9.584451423424571459e+00 8.997137498001237077e+00 9.884358489732646191e+00 9.785220496380091504e+00 7.208193118512639330e+00 9.500434861396055197e+00
9.000703136797836734e+00 8.917511632135166622e+00 7.862702083467236314e+00 9.168259269162058800e+00 9.698775766884372374e+00 8.603721916132897718e+00
8.697059275910728360e+00 9.896894084154968851e+00 8.609869431547453544e+00 9.118015332669914486e+00 7.294145755644278140e+00 7.707803628058211842e+00
8.415510269158051671e+00 8.980740895023330950e+00 8.440341052543736566e+00 8.544364799632548468e+00 8.838420484832862911e+00 9.042443049064800675e+00
7.680404955854712057e+00 9.391646147939551881e+00 7.636080966064526798e+00 8.532005327135083306e+00 7.652513919208150384e+00 9.161006560752085193e+00
7.574141608599520126e+00 9.808920267421902039e+00 6.550300887600362998e+00 9.732032250042216504e+00 8.647499216080531070e+00 9.106443584793147750e+00
8.838975480824073472e+00 9.616644001248904061e+00 8.331866871970524002e+00 9.554018307985849390e+00 5.186088078026451775e+00 5.065738496893605891e+00
8.551380193920207873e+00 9.296610322666758464e+00 9.718331686785699475e+00 8.651376917776326891e+00 8.043339186577711075e+00 7.517393531969554843e+00
9.149550052663387945e+00 9.840468442507386726e+00 6.822142056092606488e+00 9.782441930732520774e+00 9.529359218788069796e+00 7.646441211356356682e+00
8.165819088707467088e+00 9.825780612647559309e+00 6.858663057611639857e+00 9.158631147275503537e+00 7.169654717567510716e+00 9.898554438844257675e+00
9.052480156089789176e+00 8.521738446219355723e+00 6.864081460957833336e+00 9.419846760869017288e+00 7.119019937971016176e+00 9.814081655422782546e+00
9.455958625377910209e+00 9.871026874314328126e+00 8.142552430479213399e+00 8.213377946790211936e+00 8.961230713167319450e+00 8.847710343547012357e+00
9.112056725161167492e+00 9.952552483985950715e+00 8.427625165269395424e+00 8.793924734069861415e+00 8.083569811464373700e+00 5.925055650819023967e+00
9.722168544676641488e+00 9.787989463242199761e+00 8.739986339860992715e+00 9.982355782548721024e+00 9.918796674550048209e+00 7.899876523948125673e+00
9.632100836767230945e+00 9.085244763100069676e+00 7.655865550989776835e+00 8.530109177512702701e+00 4.339621200521337485e+00 8.740295169571224321e+00
9.958612553972026049e+00 9.409769492926326251e+00 9.400203440667866062e+00 8.318674339575103716e+00 4.289645192955340747e+00 9.720913971391489383e+00
6.780869907613458203e+00 9.464672991725080919e+00 9.723759154262603843e+00 8.125836590499872614e+00 4.574981715976550234e+00 9.566559771137034929e+00
8.630463516275598934e+00 9.910606195108778493e+00 7.330677244443787544e+00 5.449989846732111509e+00 8.928787049023245714e+00 8.928102011767112600e+00
9.166600163363138876e+00 9.906624982387784328e+00 9.038849831672429502e+00 5.873772058917546168e+00 8.673009081699637690e+00 9.264617052191191249e+00
8.356656875035646692e+00 9.775614568050873032e+00 8.800972155342442704e+00 9.155215572242571653e+00 6.487302779336311609e+00 9.871376793539241135e+00
7.803794869531495593e+00 9.950708557670337129e+00 8.421795757883476341e+00 7.296066240600341146e+00 8.659676200115997702e+00 9.491723566301303094e+00
9.409327741706784209e+00 9.974798699560610160e+00 6.669182854275142347e+00 9.227939883872700477e+00 9.720146993546798342e+00 9.307315484174921494e+00
9.320716899816732237e+00 9.655167952952847799e+00 9.375111110552396099e+00 8.448005681655949672e+00 9.214206051996535862e+00 9.616687872804572379e+00
9.770669562718671486e+00 9.568306790289405228e+00 9.561834410609172608e+00 9.822292827341694732e+00 9.323862293609050056e+00 9.589707505863552583e+00
9.498873072697097797e+00 9.270392390713233510e+00 9.861062558939007516e+00 9.655541442328241075e+00 7.461022570050486635e+00 9.236225201873880408e+00
9.366410601348754028e+00 8.120557574283413516e+00 8.260184404476275333e+00 9.857020991395035736e+00 5.716604454835697346e+00 8.925747978256804771e+00
8.666989335031320962e+00 8.506552465633811622e+00 6.713697773593634288e+00 8.585831129211946688e+00 9.891972508534667696e+00 9.123805705557074930e+00
8.815868100981399280e+00 9.127690231851058655e+00 6.823339981492947182e+00 7.110808885846348737e+00 7.196624883391535832e+00 9.016130454340187228e+00
8.067470189808298997e+00 9.537626126647287705e+00 9.069814569427469664e+00 9.491640359283776363e+00 7.167249295991041436e+00 9.882760976870237357e+00
7.467369467598301114e+00 9.076001051133495423e+00 9.126236385707452214e+00 9.218010447596629575e+00 9.083098025424121147e+00 6.533762498133344643e+00
7.764551977908746849e+00 9.630126128647674477e+00 9.080805749172688124e+00 9.554526316798842345e+00 7.317514155937406173e+00 8.177451444299224548e+00
9.203298067435905949e+00 9.306391144311634278e+00 9.512943217844730626e+00 7.833394152894471496e+00 9.069648250800765865e+00 8.330599421648964054e+00
9.699893656486423765e+00 9.612034892088859195e+00 9.500523661535101638e+00 8.245089284094131443e+00 7.453056388264596599e+00 8.397519040458965023e+00
9.008014949554837614e+00 9.777518828423437114e+00 8.193461632945506778e+00 9.783236001427921380e+00 8.874156726348992663e+00 8.280822692360377602e+00
9.107282035008498866e+00 9.727970460440968026e+00 9.460964699006234824e+00 9.953943940531452483e+00 8.483752000150666106e+00 8.936371944575819626e+00
8.811845699738920956e+00 9.582911523522410491e+00 9.331134949668570044e+00 8.208376213122711818e+00 6.594383922056480607e+00 8.655322637826444065e+00
8.930395240182466665e+00 9.981829317969269866e+00 9.059239258205044720e+00 8.025296459802682136e+00 9.211021913302088748e+00 8.354467516183968101e+00
9.410348239933870929e+00 8.734761986095591624e+00 7.262689468655225689e+00 9.822912818685995973e+00 7.808445221113592183e+00 7.853589753774115501e+00
9.869870285396229903e+00 8.987781094464679654e+00 7.292827929204423576e+00 8.461966147141843919e+00 5.787127053993581960e+00 7.741912858150646670e+00
9.526849268905312584e+00 8.195436634982668167e+00 7.261261860605310758e+00 8.959431560369235825e+00 8.560239833772339324e+00 8.837187810284502731e+00
8.674275580689483789e+00 9.427432543264586684e+00 7.095825551520909436e+00 9.675555165683208614e+00 5.984182033532000844e+00 8.977548496036607872e+00
9.031686010594352609e+00 9.816340029175027126e+00 6.995474129175171640e+00 9.986374489529472598e+00 7.072659083005833125e+00 9.994302036211564655e+00
9.722146408381185267e+00 8.754824426686450778e+00 7.493482796959648695e+00 7.480125175255173176e+00 9.146427438420996481e+00 7.281464045862817258e+00
9.024886395944308859e+00 8.688747966027992931e+00 6.055153789746700710e+00 7.983315663737105439e+00 5.644752413505135458e+00 7.124627383954068804e+00
8.874282591083110461e+00 9.606666396154983190e+00 8.288187897170001150e+00 9.921478953897068465e+00 5.249258339793407835e+00 7.682751312378405473e+00
9.728629326782520792e+00 9.644550888586216786e+00 8.114314706711553526e+00 9.430465776488214047e+00 8.339100220036604227e+00 7.967624291647265267e+00
8.992099450955125306e+00 8.785571294407496623e+00 9.093293563483552333e+00 9.368873994264822258e+00 7.681169305095247424e+00 8.187346050014413734e+00
9.994633992987608906e+00 9.609950152939131129e+00 9.926064779547798977e+00 9.880382352679244917e+00 4.518042297809905961e+00 7.571226816309027718e+00
9.754460658511073134e+00 9.697665977803541892e+00 9.358853329241053842e+00 7.661934455903509189e+00 8.481089595954607319e+00 6.648162222250789455e+00
8.971270706844009624e+00 9.096376679165107504e+00 8.499788931905651879e+00 9.391863856837465718e+00 6.742970986397882172e+00 7.919636125551477335e+00
8.575620131039590532e+00 9.003137910002450894e+00 9.749876831549979528e+00 9.982005984921112685e+00 7.119440453579853667e+00 7.148120991475340524e+00
8.458932318302540665e+00 9.307517543875780675e+00 9.934089853374333146e+00 6.824575839319381387e+00 7.760859698755298020e+00 8.042189980952709760e+00
8.473286335821063275e+00 9.049600880668243974e+00 9.503393960951584063e+00 5.962843730163576161e+00 7.708289805474154655e+00 9.629828151843891959e+00
9.155626259923682397e+00 9.105384202578145292e+00 9.995501462976724483e+00 5.774784436118024722e+00 9.217012505794913935e+00 7.338985845355218807e+00
9.638390054452168343e+00 9.810107318369080787e+00 7.436930361662970057e+00 8.106178210710156762e+00 7.302673754375430981e+00 6.785206925303634229e+00
8.942493595436843634e+00 9.240532880301254082e+00 9.760082168545340053e+00 8.893498870949560597e+00 9.575551604613178114e+00 6.604515248503219915e+00
8.680762488369756724e+00 9.725289272834395149e+00 8.870517346614192888e+00 9.176194741209261707e+00 5.292624035912882441e+00 6.638205423572675734e+00
8.717011154814411356e+00 9.227371745291872429e+00 8.252714588715575061e+00 8.006799923825898446e+00 7.567656609162473735e+00 7.969361435292855234e+00
8.362182353752009689e+00 9.991975828894643641e+00 8.213118937508768980e+00 9.667323762796089071e+00 8.913325550370695183e+00 6.437115147540010796e+00
7.220572664703079013e+00 9.900832662547017549e+00 8.129012947863728300e+00 9.732006135273309155e+00 7.950670253871132687e+00 9.483811874677279263e+00
7.480964118027191745e+00 9.806876859620695441e+00 8.650930351009590069e+00 8.993671597740506840e+00 9.838449699976564489e+00 8.619405510387375458e+00
8.919545685631671716e+00 9.944274434174376509e+00 9.025792398666149907e+00 9.276724377757101792e+00 5.611726997126041283e+00 9.954917178934957533e+00
9.734838191077052727e+00 9.665689487295280102e+00 7.127173626430779230e+00 8.639155324779284939e+00 5.452172067860727722e+00 9.777839449000873984e+00
9.715711054982284267e+00 9.686829068155551781e+00 9.899698807231590791e+00 9.897529407768068666e+00 9.600838234542148797e+00 9.059230562653722174e+00
9.139782333600813047e+00 9.824116105291714973e+00 8.287189919758761292e+00 7.452668711917813660e+00 8.330404827640681020e+00 9.553731870374793544e+00
9.105351341619098093e+00 9.983959594542252347e+00 7.985312210782100628e+00 7.557556687185089217e+00 6.609607912178350198e+00 9.886531938635567229e+00
8.962740478127468435e+00 9.865609503442911432e+00 8.875259026914520177e+00 9.253301196156272113e+00 9.762208159138548780e+00 8.950090013194415661e+00
9.166352269130401353e+00 8.972487475766111942e+00 7.712366309591506486e+00 8.879851413822898110e+00 9.630931644696424598e+00 9.255460504707430758e+00
8.129686870195307336e+00 9.042612128250890891e+00 6.581422744140996706e+00 8.722119799269869134e+00 8.176997433055648301e+00 8.196546113703391256e+00
9.194531488494797955e+00 9.548061336205623917e+00 8.025391873893768846e+00 9.110512654004773836e+00 6.894750299040365071e+00 8.447468326088475976e+00
9.888289293364088905e+00 9.934667048222802777e+00 7.545424701358769859e+00 9.081393299595102775e+00 7.692338172574443078e+00 9.423015277172208215e+00
9.901027768556826203e+00 9.876488651699515842e+00 8.083005820770134520e+00 9.056779471289660322e+00 9.628633297306066652e+00 9.702280928474550592e+00
9.729080290728822078e+00 8.806296348363659376e+00 8.262207801802043505e+00 7.440303591961960450e+00 7.606022887017522827e+00 9.316480317908276021e+00
9.348666183421888931e+00 8.976514855121607184e+00 8.722953108677346634e+00 9.103384880849443306e+00 9.376981890841992850e+00 7.327089983798815709e+00
9.865453536472372775e+00 8.968723616744481930e+00 7.264600192899973052e+00 9.913226823876668092e+00 7.028185413651845792e+00 9.869427765914741357e+00
9.883738741776888048e+00 9.528565340570505526e+00 9.205307877143178885e+00 7.324422643321683246e+00 9.002625050430536291e+00 7.282480159246705220e+00
9.851651549583703371e+00 9.304648806874853406e+00 9.788179388605506404e+00 7.519214144293164814e+00 9.056037932428454340e+00 8.370558759797958714e+00
9.846955689427154823e+00 8.966439516784435071e+00 9.836523022596303178e+00 7.039396547813915994e+00 7.420346954676161566e+00 9.106073855451487731e+00
9.766376612046126837e+00 9.042092451093051153e+00 8.496493691148407024e+00 8.412213380982716870e+00 8.243341305101736793e+00 8.083524265548296839e+00
9.513204533875677882e+00 8.650562240587007068e+00 7.155166066999486318e+00 8.782723621567932071e+00 9.702760446797910276e+00 9.929080540803958854e+00
9.268260007251765131e+00 9.122234255564221073e+00 8.835841875454995886e+00 9.241348951715796289e+00 8.907902905592864684e+00 9.504209311691141693e+00
8.613454938927109339e+00 8.834175713264079022e+00 8.844913838771722325e+00 9.573039057672456664e+00 9.819406146262462443e+00 7.572043800391735857e+00
8.256533509074325039e+00 9.001309727490674817e+00 9.742819844736473556e+00 9.730995056584401226e+00 8.415999777472553234e+00 7.669286677544224773e+00
9.223371939792210483e+00 9.294701068047887205e+00 8.870449072759448939e+00 8.510913565551691207e+00 7.572975164354147637e+00 7.754512233820396006e+00
9.733700871264462151e+00 7.845259979975021558e+00 9.637564187830374607e+00 8.755940725790846813e+00 5.014076801083628077e+00 9.897873642991328325e+00
9.957456631502532574e+00 9.686583604416330928e+00 9.105950423328899035e+00 7.606414282422682582e+00 5.027596930700540589e+00 9.778256509794534423e+00
9.883476801125167910e+00 8.971064660620443831e+00 8.591610059157584800e+00 7.697197079075563941e+00 8.255228160178541330e+00 7.221228645771480714e+00
9.466820273208069736e+00 9.905378822421807783e+00 9.279512044465569431e+00 6.346955425988032751e+00 6.819744867896750939e+00 6.471073140882631414e+00
9.951589412268106116e+00 9.986861083103674375e+00 9.855083736354874446e+00 9.271865553037118346e+00 6.781576136901644958e+00 7.463209569937335530e+00
9.742227543558996672e+00 9.966519454000643208e+00 8.195544546662462793e+00 8.909323842113799685e+00 8.048099652203376309e+00 8.767823437614126192e+00
9.778657460695496795e+00 9.904585236264665582e+00 8.962347856640558774e+00 9.205784399613994751e+00 7.080168093011860897e+00 7.781114591508329070e+00
9.550916626466237958e+00 9.268181645719298700e+00 9.962870385546626295e+00 9.951732028128841279e+00 9.539936085306266023e+00 8.597099264940974095e+00
9.924441261718193630e+00 9.203326646727235882e+00 9.294868023112725197e+00 9.416212893100411208e+00 7.743481066354656939e+00 8.009923377924433652e+00
8.330742426511115184e+00 9.316746704310105542e+00 9.330849001741714943e+00 5.671858227016187470e+00 8.119538672888367614e+00 9.272695429864308281e+00
9.486723380640444958e+00 9.739200267854212001e+00 8.910703684373538991e+00 9.816626977167789647e+00 9.223972197286599339e+00 8.838711136666560719e+00
9.935543077182016347e+00 9.669393501776209376e+00 8.425249369539701050e+00 8.387786823955540427e+00 9.348693414114121580e+00 9.652207660626361374e+00
9.985870541733181227e+00 9.021567649933640354e+00 9.146875084415777124e+00 8.174709049612125966e+00 9.545966665944956020e+00 6.490179927761965395e+00
9.769453610937667065e+00 8.875566976390407703e+00 9.208273612221708149e+00 9.960746898905522784e+00 8.280983727821501716e+00 7.359417725093281959e+00
9.677757493712217496e+00 9.621337140980898539e+00 9.790192897833142283e+00 6.723596056158744894e+00 6.214521491379310980e+00 8.729178080694035557e+00
9.929565989856493857e+00 9.005947355918403119e+00 8.667994166080834617e+00 7.166590968313098386e+00 8.801497546122122984e+00 9.342116041870969667e+00
9.660123826791418011e+00 8.943830044192855766e+00 7.254731512855232545e+00 6.664524270579295973e+00 6.367661545596167372e+00 8.794142209839584723e+00
7.719865941997136716e+00 8.597978797924117345e+00 8.729874064830333680e+00 6.527761147349854909e+00 8.398693357516847868e+00 9.914486905079787249e+00
8.507861516363739440e+00 8.943236040363204964e+00 8.708597638831582444e+00 9.250644288169919349e+00 8.658599124418159931e+00 9.291734141544473857e+00
7.774175487405570628e+00 9.924142470471998934e+00 7.831216062661113142e+00 8.681198441511373431e+00 4.108819290677784508e+00 8.589877917337451763e+00
9.840549628083694600e+00 8.445688385704157142e+00 8.070516333631132966e+00 9.941731544132862197e+00 4.171407474167365237e+00 7.816416870800816596e+00
9.800091157606114933e+00 8.104378374566827858e+00 8.425815859989935319e+00 7.542801441907394988e+00 9.663031572466369568e+00 6.765354621727544426e+00
9.924519592630007381e+00 8.400515489164376959e+00 8.525088868715126722e+00 6.239517911006099204e+00 5.087146271017067178e+00 9.075712267578492032e+00
9.918807720917865112e+00 9.692146045461241144e+00 9.008799136831248333e+00 7.521106900066993006e+00 4.263207650710206131e+00 8.319018807923370673e+00
9.145612984929023526e+00 9.822481118596355643e+00 8.680227512284634628e+00 7.705199241560338308e+00 8.514890622988362523e+00 8.740976533455718567e+00
9.700495959928407075e+00 9.415834838494728132e+00 9.404497646677988598e+00 7.739865977168591371e+00 7.481865023743929477e+00 9.456748934265808870e+00
8.558498933038217515e+00 8.609053018436416238e+00 9.801913883203818401e+00 9.115293038539107329e+00 9.649309736001264071e+00 9.107282647698179190e+00
9.486187474608954062e+00 9.900742560858377672e+00 9.465319289886728882e+00 8.627181154428793519e+00 6.785539917121543141e+00 9.079397040252679574e+00
9.470553403702352213e+00 9.175879167659509505e+00 8.484213591176883895e+00 7.519133015544637644e+00 9.481929552962650831e+00 8.846863220835809116e+00
8.687029631736582047e+00 9.016510232772692035e+00 9.284988698317143019e+00 7.230590863657696765e+00 7.350854434724743314e+00 4.452322125018767451e+00
9.137898177977962888e+00 9.150394629712536698e+00 9.453419943796909308e+00 6.379698402468489071e+00 9.518262168112130439e+00 4.381153152683231689e+00
9.352229580663719233e+00 9.381972584818145222e+00 9.232720168656896931e+00 9.590353772130541188e+00 8.548613630024476606e+00 9.103689897646615847e+00
9.899717281125367307e+00 8.340887165571535533e+00 8.895087771144464028e+00 7.401823482177639413e+00 6.748560773504343580e+00 8.839792626195338343e+00
8.662379300457370590e+00 9.725289192236758140e+00 9.068474643242961264e+00 6.230765582568887240e+00 7.363066481356424831e+00 9.375225575167240422e+00
9.367967590688897062e+00 7.159528830959158263e+00 8.255526803767375910e+00 8.946088125105422506e+00 6.107300366366547273e+00 7.666280906595203781e+00
9.656026654175024149e+00 8.072684010615864381e+00 9.831099735483432411e+00 8.136032798682588663e+00 7.538072386854499207e+00 8.228021381202667683e+00
9.497845270037151622e+00 8.075208171546071512e+00 7.773986748612558451e+00 9.395834530213219793e+00 9.527913653609598299e+00 8.147367123476891848e+00
7.834588255675305035e+00 8.625440686371973698e+00 9.960686945178645502e+00 9.964299163987085706e+00 5.930679069261382885e+00 7.512674472834826034e+00
8.252237377290590814e+00 9.549142681004461508e+00 9.831500025171143520e+00 8.255390152594030084e+00 7.587610276629427553e+00 7.627767168423278399e+00
6.811566709841502032e+00 9.061450225744820841e+00 8.113368525671580400e+00 8.831618165970091638e+00 8.137740705011829334e+00 7.342837952039722893e+00
9.523204176622572348e+00 8.263071124060328287e+00 8.694335034480884516e+00 9.453652025336593212e+00 5.992961595163183830e+00 9.707273044582230170e+00
9.698679762147071060e+00 8.584047024325149877e+00 9.147620298026572172e+00 7.316593747260100145e+00 7.204129078252989871e+00 8.475133628267279562e+00
9.667358455569159403e+00 9.876260830596010010e+00 6.502778274848457940e+00 9.581065355867844247e+00 7.866879420799090639e+00 9.103653375124512337e+00
9.344549382231207346e+00 8.344538931417982752e+00 9.994939964645380925e+00 9.312848842482583933e+00 8.951354741875965360e+00 7.236672739131460474e+00
9.159388483724379526e+00 9.770441357129264759e+00 8.914236610833606633e+00 7.482590874256985991e+00 9.181581799207183536e+00 9.365547552277760701e+00
9.146865916528208018e+00 9.837083890074801218e+00 8.847744660985879861e+00 8.781736678837567922e+00 8.101669170390472630e+00 8.813963218584943249e+00
9.750069249564155882e+00 9.699920180132476588e+00 6.443014911960504243e+00 8.772371054349516584e+00 8.308736846006564036e+00 8.289311921605554190e+00
9.393920714995704913e+00 8.725824713870700577e+00 6.534187099928078446e+00 8.418897873983217650e+00 9.432239375766743095e+00 7.291581587390735919e+00
9.423338100416231100e+00 8.513190542659614835e+00 8.116290299369648409e+00 7.521683712040437619e+00 8.548956338261383792e+00 7.809621894008235365e+00
9.814137663838604198e+00 8.697757590986524789e+00 9.171216534581709823e+00 7.399843898151465815e+00 8.480409774518470556e+00 7.225101838444261126e+00
9.675989494390728751e+00 9.715552965140725306e+00 6.927605093675854420e+00 8.815102860387503014e+00 8.629358186644711992e+00 9.005052165803107300e+00
9.731493325895380408e+00 9.936310127428866323e+00 7.783850527849990542e+00 8.394678394265204346e+00 9.719991239841286657e+00 9.195897512671070473e+00
9.936883344662239992e+00 9.916610108088551812e+00 8.597017108013041309e+00 8.243660680948547537e+00 8.068022033570137808e+00 7.177963879243041134e+00
9.836728424315111852e+00 9.916357942866696362e+00 9.429069460965003202e+00 6.193153679407220835e+00 9.078115000631006737e+00 8.840097841533332002e+00
9.814367122099602270e+00 8.243262114783886929e+00 7.138676792105888680e+00 9.059916323655986758e+00 9.227172675335136631e+00 9.207403911354390402e+00
9.830181247562030933e+00 8.735247963404425775e+00 5.759246229645286874e+00 8.863318673815573590e+00 9.417254981170049888e+00 9.485320825650882526e+00
9.467520396459590870e+00 9.344145364516773355e+00 8.528271270960306794e+00 6.879370296203847879e+00 9.172826725723444596e+00 7.458621740920300169e+00
9.534900583881896097e+00 9.741202295115401810e+00 9.817219259400701503e+00 8.338132583183863744e+00 8.252797459008885284e+00 8.926607804796404366e+00
9.708720053237954062e+00 9.699744317424109141e+00 8.834473791923034725e+00 6.749454867874254305e+00 9.204938355429238328e+00 9.912365173657130768e+00
9.822860432989831025e+00 9.767470461983126739e+00 6.506550762392887322e+00 9.639042320512364981e+00 8.560089091357422575e+00 9.784635992915930558e+00
9.723916928723896902e+00 9.473285921109759755e+00 6.399282626995109524e+00 9.028659040812522463e+00 9.891889469351250241e+00 9.858536093731473215e+00
9.124664837844658649e+00 9.530973207346148612e+00 9.239614518718543223e+00 3.632052500647089399e+00 6.651166919787754317e+00 9.597376642527844837e+00
9.916483725974936547e+00 8.997588120119072386e+00 8.126719560337377857e+00 9.840102620502307218e+00 9.079302514792317425e+00 9.759334883722612375e+00
